Company,Time,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,7,-4.0633,0.29624,-0.006891,0.87868,0.43545,-0.0071435,-0.40254,0.15317,-0.015825,-0.056799,-0.0075867,0.16945,-1.2479,0.12132,7.2424,5.9254,-0.016405,4.6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,4,0.52408,0.68716,0.19758,0.67725,1.8774,0.20836,-0.19183,0.33405,0.10524,0.61219,0.056498,0.42134,14.37,0.32275,2.0984,18.851,0.11099,7.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,5,0.44637,0.92396,0.12304,0.56883,2.1118,0.14098,-0.038536,0.47443,0.058264,0.28537,0.13898,0.46823,8.8439,0.43117,1.3193,11.182,0.066758,8.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,6,0.51584,0.96463,0.10763,0.55659,2.6185,0.11782,-0.01747,0.50319,0.041103,0.24273,0.12784,0.47642,5.7452,0.44341,1.2553,15.911,0.044997,10.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,7,0.4692,1.3234,0.15478,0.54679,2.4706,0.20868,0.13197,0.66802,0.062649,0.34152,0.14452,0.53999,17.247,0.45321,1.2065,10.8,0.084465,8.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,8,0.39649,1.1472,0.11917,0.57883,2.0528,0.15562,0.076494,0.63403,0.058053,0.28296,0.12578,0.59605,16.145,0.42117,1.3744,7.2044,0.075809,6.8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9,0.39148,1.1296,0.094056,0.67839,1.8222,0.13217,0.082153,0.79607,0.051618,0.29246,0.085104,0.71612,8.4226,0.32161,2.1094,4.1951,0.072534,7.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,10,0.61686,1.1707,0.1057,0.65547,2.4884,0.11266,0.10449,0.61163,0.042477,0.30679,0.090318,0.71682,3.9637,0.34453,1.9025,35.862,0.045275,6.8158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,11,0.93429,1.2361,0.12236,0.66847,2.811,0.16144,0.14901,0.5543,0.043529,0.36907,0.11912,0.78015,5.4073,0.33153,2.0163,96.91,0.057431,5.9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,12,1.9556,1.2182,0.1231,0.71444,2.8663,0.16169,0.14876,0.60594,0.042949,0.4311,0.13115,0.83039,5.6361,0.28556,2.5019,38.681,0.056411,6.2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,13,0.81617,1.5195,0.23996,0.6115,3.1324,0.1357,0.29726,0.86281,0.076604,0.61765,0.24864,0.86949,4.0372,0.3885,1.574,38.112,0.043322,7.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,14,1.0635,1.1696,0.091263,0.78194,2.4839,0.1481,0.12507,0.64588,0.036742,0.41851,0.092882,0.86258,3.9915,0.21806,3.5858,5.3611,0.059623,5.7682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4,0.31032,1.646,0.26671,0.47846,3.8381,0.29835,0.25227,0.7157,0.069489,0.51139,-0.08122,0.64277,94.233,0.52154,0.9174,19.211,0.077734,11.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,5,0.40327,2.0081,0.19463,0.41425,3.662,0.24016,0.38049,1.1643,0.053148,0.33227,0.13691,0.75792,349.67,0.58575,0.70722,240.54,0.065583,12.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6,2.3715,1.543,0.12442,0.52347,2.7995,0.13394,0.26622,0.9204,0.044444,0.2611,0.13294,0.75646,77.889,0.47653,1.0985,129.18,0.047845,11.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,7,2.1238,2.2943,0.44944,0.35987,2.0152,0.11633,0.43239,1.6508,0.22302,0.7021,0.43724,0.76646,38.158,0.64013,0.56218,4.5127,0.057728,9.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,8,0.074361,1.7657,0.059591,0.34243,2.2812,0.074855,0.23342,1.1125,0.026123,0.090623,0.43314,0.53828,7.1578,0.65757,0.52075,8.4158,0.032814,11.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9,0.12864,0.82816,0.02461,0.80985,2.1016,0.049717,-0.13256,0.49704,0.01171,0.12942,0.012035,0.63889,2.5077,0.19015,4.2591,6.1988,0.023657,10.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,10,0.020371,1.3737,0.010116,0.52051,1.6407,0.035805,0.14443,0.92935,0.0061656,0.021098,0.014657,0.53094,1.5088,0.47949,1.0855,177.46,0.021822,9.9713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,11,-0.30693,1.1741,0.0027973,0.56692,0.84142,0.0515,0.074664,0.90229,0.0033245,0.0064592,0.0084357,0.50347,0.99221,0.43308,1.3091,62.165,0.061207,6.4279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,12,-0.32603,0.90389,-0.099069,0.67249,1.16,-0.030494,-0.046119,0.41202,-0.085407,-0.30249,-0.1399,0.43376,-0.43923,0.32751,2.0533,143.81,-0.026288,6.2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,13,-0.68635,1.0667,0.00068107,0.73521,1.6833,0.05914,0.031569,0.76937,0.00040461,0.0025721,-0.12343,0.50517,0.97557,0.26479,2.7765,139.17,0.035134,13.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,0.1837,1.2393,0.11599,0.70417,0.62934,0.16268,0.15347,0.55068,0.18431,0.3921,0.033676,0.79474,5.6164,0.29583,2.3803,1.9477,0.2585,1.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2,0.24118,1.2335,0.087418,0.72037,0.61503,0.13512,0.1512,0.59159,0.14214,0.31261,0.030761,0.79862,3.3238,0.27963,2.5761,1.9702,0.2197,1.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3,0.29378,1.0904,0.062342,0.7357,0.61747,0.079276,0.061278,0.49599,0.10096,0.23587,0.036901,0.73925,1.6261,0.2643,2.7835,2.0654,0.12839,1.3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,4,0.29983,1.0675,0.01595,0.73916,0.076345,0.030615,0.046279,0.45155,0.20893,0.061151,0.043048,0.73202,2.1992,0.26084,2.8338,0.29089,0.40101,0.14714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,0.3765,1.5721,0.063601,0.59545,1.3795,0.059738,0.30761,0.9616,0.046103,0.15719,0.1163,0.8453,1.0109,0.4046,1.4717,2.9787,0.043303,4.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2,0.22517,2.5032,0.031447,0.38438,1.3658,0.041422,0.48979,1.5168,0.023024,0.051081,0.095482,0.81563,1.1226,0.61562,0.62437,2.9228,0.030327,4.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3,0.042867,3.1652,0.0025959,0.32795,1.3701,-0.0044131,0.54783,2.3307,0.0018948,0.0038627,0.058452,0.80085,-0.28571,0.67205,0.48799,2.6298,-0.0032211,7.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4,-0.0402,3.6603,0.048669,0.30001,1.1767,0.01924,0.57047,2.28,0.041359,0.069528,0.028117,0.78491,11.282,0.69999,0.4286,2.6984,0.01635,4.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,5,0.266,1.6481,0.00027697,0.59114,1.1765,-0.02033,0.33477,1.19,0.00023542,0.00067741,-0.016701,0.85135,-734,0.40886,1.4458,2.0313,-0.01728,5.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,6,0.5468,1.5521,0.094857,0.61561,0.6345,-0.06212,0.31441,0.70532,0.1495,0.24677,0.078263,0.88384,-5.3678,0.38439,1.6015,2.9571,-0.097904,1.3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3,-0.1164,0.86666,0.05857,0.65221,1.1482,0.098543,-0.075353,0.43654,0.051012,0.16841,0.048931,0.48977,3.2917,0.34779,1.8753,5.3136,0.085827,3.7878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,4,0.0796,0.81496,-0.030802,0.75098,1.0526,-0.014551,-0.12034,0.34509,-0.029263,-0.12369,-0.030908,0.53001,-0.548,0.24902,3.0158,4.9181,-0.013824,3.1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,5,0.2892,1.0382,0.059098,0.70861,1.3478,0.089517,0.021765,0.63698,0.043848,0.20281,0.020382,0.59098,3.8587,0.29139,2.4318,3.9088,0.066418,4.9613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,6,0.4952,1.2724,0.1048,0.65149,1.5186,0.15732,0.13226,0.69826,0.069011,0.3007,0.073957,0.61789,6.7309,0.34851,1.8694,5.5004,0.1036,4.3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,7,0.6144,1.4396,0.055222,0.67058,0.82809,0.081209,0.22297,1.4364,0.066687,0.16764,0.10312,0.73018,8.2627,0.32942,2.0357,3.1078,0.098069,15604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,8,1.2246,1.6488,0.050652,0.64973,0.97502,0.075712,0.30199,0.8007,0.05195,0.14461,0.12559,0.76743,7.2062,0.35027,1.8549,2.9253,0.077652,2.1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9,0.3825,2.3352,0.16095,0.57154,1.1005,0.2234,0.47058,1.2879,0.14625,0.37564,0.22156,0.82302,27.811,0.42846,1.3339,2.6849,0.203,2.1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,10,0.6159,2.3739,0.099192,0.53073,0.98225,0.12703,0.47199,1.175,0.10098,0.21137,0.12211,0.81553,8.3768,0.46927,1.131,2.6955,0.12933,1.8229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,11,0.46603,2.739,0.11592,0.46874,0.99014,0.16164,0.51841,1.3411,0.11707,0.21819,0.14287,0.81651,14.397,0.53126,0.88232,3.8402,0.16325,1.6181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,12,0.55307,3.6786,0.17107,0.35048,1.0831,0.21557,0.58178,2.283,0.15794,0.26338,0.19868,0.79898,15.05,0.64951,0.5396,2.9035,0.19903,2.6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,13,0.038827,3.6331,0.19325,0.35998,1.0408,0.22342,0.53411,1.8226,0.18567,0.30195,0.21646,0.73695,28.306,0.64002,0.56246,4.1052,0.21465,1.7446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,14,0.22531,4.4423,0.065945,0.28798,0.70731,0.043452,0.621,3.1194,0.093235,0.092617,0.025676,0.80141,6.3261,0.71202,0.40445,3.0028,0.061433,2.1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,11,1.7354,2.0754,0.51572,0.2406,0.75617,0.44808,0.21906,1.9476,0.68201,0.67912,0.65381,0.42276,193.23,0.7594,0.31684,148.87,0.59257,11.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,12,0.4402,1.6711,0.44525,0.21104,0.59523,0.30998,0.13326,1.3406,0.74804,0.56436,0.48288,0.33184,149.35,0.78896,0.2675,239.48,0.52077,4.3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,13,0.35247,0.45932,0.067613,0.42253,0.31165,0.030358,-0.15766,0.35972,0.21695,0.11708,0.16948,0.13393,10.807,0.57747,0.7317,3.5184,0.09741,10.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,14,0.30815,0.6106,0.0011995,0.35877,0.15595,-0.013415,-0.089919,0.48807,0.0076914,0.0018706,0.1245,0.141,-7.7695,0.64123,0.55951,1.4881,-0.086021,6.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,1.0117,0.91134,0.02554,0.92734,0.46786,0.053611,-0.078681,0.36033,0.054588,0.3515,0.033552,0.80881,1.8224,0.07266,12.763,2.1338,0.11459,0.94735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3,2.5613,0.77451,0.060459,0.9137,1.186,0.14394,-0.19753,0.22239,0.050979,0.70061,0.041343,0.67847,1.7858,0.086295,10.588,9.8951,0.12137,2.2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,4,2.9161,0.91201,0.075219,0.90935,1.0567,0.15894,-0.078283,0.351,0.071181,0.82977,0.063415,0.81136,2.222,0.09065,10.031,3.9502,0.1504,1.7589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,5,2.364,0.91123,0.061263,0.91986,0.9258,0.16521,-0.080376,0.31193,0.066173,0.76443,0.058192,0.82502,1.7498,0.080143,11.478,4.467,0.17845,1.4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,6,-4.3567,0.92994,0.02022,0.945,0.77141,0.098131,-0.065357,0.67777,0.026212,0.36762,0.037537,0.86754,1.2842,0.055002,17.181,1.3392,0.12721,2.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2,0.0010303,1.5963,0.08639,0.5654,0.54759,0.11451,0.32484,0.55492,0.15776,0.19878,0.057138,0.86963,2.3675,0.4346,1.3009,2.8466,0.20912,0.76839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3,0.0037273,1.1317,0.060686,0.52615,0.40403,0.070793,0.067461,0.49515,0.1502,0.12807,0.00047205,0.57988,1.765,0.47385,1.1104,2.9324,0.17522,0.79592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,4,0.33767,2.0947,0.02736,0.35535,0.53954,0.0022001,0.36985,0.90254,0.050711,0.042442,0.0023129,0.70769,0.044622,0.64465,0.55122,2.1723,0.0040778,0.99587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,5,0.52879,1.8226,0.16345,0.44066,0.64436,0.15678,0.35102,0.93453,0.25366,0.29221,0.13557,0.77774,4.8371,0.55934,0.78781,1.8757,0.24331,1.1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,6,-0.46664,1.4893,0.18505,0.57607,0.87069,0.22546,0.27608,0.79752,0.21253,0.4365,0.13841,0.8403,6.6445,0.42394,1.3588,2.3837,0.25895,1.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,7,-1.5643,1.0369,-0.061672,0.86835,0.55145,0.034853,0.031581,0.50576,-0.11184,-0.46844,-0.098424,0.88665,0.32012,0.13165,6.5957,1.4532,0.063203,0.83584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3,1.5736,2.0509,0.35503,0.427,1.6225,0.4621,0.43197,2.0207,0.21882,0.61961,0.31825,0.84303,122.33,0.573,0.74521,2.0835,0.28481,47869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,4,1.7582,1.7043,0.26326,0.57362,1.3789,0.34598,0.36795,1.6917,0.19092,0.61743,0.24606,0.89036,64.696,0.42638,1.3453,1.703,0.2509,61171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,5,1.9968,1.6731,0.20971,0.64288,1.1216,0.27858,0.35398,1.6604,0.18697,0.58724,0.21566,0.87984,35.486,0.35712,1.8002,1.3767,0.24837,63005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,6,1.9468,1.4424,0.20545,0.65736,1.2238,0.26899,0.26877,1.4281,0.16788,0.59959,0.2172,0.87633,45.71,0.34264,1.9185,1.4903,0.21981,80757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,7,2.3149,1.271,0.13671,0.75913,1.0331,0.17901,0.19316,1.2707,0.13233,0.56758,0.1539,0.90604,47.472,0.24087,3.1517,1.4878,0.17328,98010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,8,3.446,1.2939,0.15946,0.75567,1.0403,0.2058,0.20756,1.2912,0.15328,0.65264,0.16563,0.91383,684.83,0.24433,3.0928,1.6653,0.19782,1.08E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9,1.4045,1.6956,0.16099,0.59108,0.94665,0.2006,0.37994,1.6943,0.17007,0.39371,0.21526,0.92613,32112,0.40892,1.4455,1.6287,0.2119,1.07E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,10,1.3325,1.7008,0.11812,0.55234,0.62511,0.14658,0.36184,1.6975,0.18896,0.26385,0.25451,0.87818,24267,0.44766,1.2338,1.0434,0.23449,69411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,11,2.4208,1.545,0.095927,0.5975,0.90514,0.12748,0.30346,1.5438,0.10598,0.23833,0.22095,0.86025,23063,0.4025,1.4845,1.5891,0.14084,1.27E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,12,3.5116,1.7744,0.13721,0.51673,1.055,0.16488,0.36765,1.7605,0.13006,0.28392,0.33228,0.84241,36035,0.48327,1.0692,1.8421,0.15628,1.78E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,13,4.5632,2.0133,0.18381,0.47273,1.196,0.20085,0.43421,1.9738,0.15369,0.34861,0.4015,0.86273,52700,0.52727,0.89657,2.2662,0.16794,2.40E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,14,1.1004,2.3692,0.17617,0.4259,1.1257,0.21402,0.52403,2.3345,0.1565,0.30687,0.34186,0.90676,85701,0.5741,0.74184,1.8132,0.19011,3.34E+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2,0.87211,1.27,0.19226,0.3746,0.67346,0.21099,0.098937,0.3304,0.28548,0.30742,0.18302,0.4654,22.052,0.6254,0.59899,8.4933,0.31329,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3,0.75257,0.91678,0.27198,0.46333,0.61107,0.27003,-0.038031,0.33087,0.44508,0.50678,0.23221,0.41898,348.51,0.53667,0.86334,7.4965,0.44189,1.4224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,4,1.0594,1.2789,0.31107,0.31664,0.61989,0.30919,0.08679,0.58865,0.50181,0.45521,0.2788,0.39795,2454.8,0.68336,0.46335,7.5868,0.49879,1.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,5,0.95297,1.8133,0.26112,0.28807,0.50449,0.25842,0.15807,0.86199,0.51759,0.36678,0.25775,0.35243,2817.3,0.71193,0.40464,11.196,0.51225,1.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,6,1.9041,2.4545,0.33354,0.23995,0.54404,0.34019,0.23283,0.96358,0.61307,0.43883,0.35281,0.39291,500.63,0.76005,0.3157,7.6145,0.62531,0.99466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7,1.7735,3.3207,0.44354,0.20289,0.73752,0.4426,0.3668,1.7853,0.6014,0.55644,0.50523,0.52486,308.67,0.79711,0.25454,3.1601,0.60012,1.4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,8,0.74956,1.7456,0.23696,0.3453,0.57805,0.24183,0.23472,1.0518,0.40993,0.36193,0.40407,0.54952,174.25,0.6547,0.52741,2.063,0.41835,1.8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9,1.1265,7.2444,0.37543,0.096415,0.66905,0.3756,0.47626,5.0128,0.56114,0.41549,0.37199,0.55253,479.25,0.90359,0.1067,3.2154,0.56139,2.2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,10,2.2006,4.9653,0.39071,0.13537,0.62551,0.3886,0.39493,2.964,0.62463,0.45189,0.43746,0.49452,739.69,0.86463,0.15657,2.8598,0.62124,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,11,1.406,1.7941,0.48256,0.27643,0.67462,0.48379,0.20116,1.1234,0.71531,0.66691,0.48242,0.45447,1098.9,0.72357,0.38203,5.3534,0.71713,1.5654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,12,0.72062,1.61,0.37342,0.28751,0.69875,0.33963,0.15126,0.97197,0.53441,0.5241,0.39974,0.39921,12629,0.71249,0.40352,4.7283,0.48604,2.7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,13,0.41992,0.8571,0.26077,0.42239,0.46023,0.22841,-0.05613,0.50968,0.56661,0.45146,0.22862,0.33666,1.43E+05,0.57761,0.73128,2.845,0.49629,1.9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,14,0.2331,0.54869,0.097576,0.57542,0.24731,0.088502,-0.24802,0.32271,0.39455,0.22982,0.1173,0.30154,5.42E+06,0.42458,1.3553,1.6336,0.35786,1.4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8,0.3316,1.4909,0.15856,0.31745,0.40427,0.17815,0.15321,1.4108,0.39221,0.2323,0.11418,0.46533,184.5,0.68255,0.4651,3.1436,0.44068,15.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9,0.48201,2.626,0.17527,0.20248,0.57486,0.19931,0.318,2.297,0.30489,0.21976,0.19351,0.51357,217.63,0.79752,0.25388,2.5172,0.34672,10.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,10,0.71806,1.1723,0.13163,0.42807,0.48416,0.12835,0.066733,0.98832,0.27186,0.23014,0.17963,0.45412,13.524,0.57193,0.74846,1.8043,0.2651,6.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,11,1.1432,0.83224,0.14682,0.5709,0.54025,0.21346,-0.068996,0.69356,0.27176,0.34216,0.17102,0.34228,47.778,0.4291,1.3305,3.0399,0.39511,7.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
